id,revenue
3160,11210482.550665746
3161,309395.29876458185
3162,1276042.595801333
3163,66887009.10277353
3164,567121.0077323924
3165,95476.73836471682
3166,422977.0609730538
3167,62532975.87708708
3168,1008026.0568344715
3169,8119258.469991277
3170,7407105.897726164
3171,22315436.453505777
3172,8710090.863277793
3173,502635.94605842006
3174,309663.127586616
3175,1867883.4828202198
3176,36215300.78507938
3177,114560092.58987881
3178,628995.7438633463
3179,9583795.817651661
3180,1498800.1281374586
3181,302576.2692182151
3182,102665208.39179075
3183,23717520.113705423
3184,21484220.33773844
3185,31494473.62923809
3186,61358421.47242791
3187,1062811.8607346325
3188,8833832.193542587
3189,59764804.67772396
3190,23675906.384552147
3191,10890598.978706116
3192,980909.2981307665
3193,177284387.58177078
3194,67614017.46398805
3195,121858.23424594587
3196,1748671.0727302602
3197,2861660.428620907
3198,202033653.88519198
3199,256404560.0542912
3200,12244126.21263623
3201,604362.807951423
3202,2335065.396792247
3203,363898.2332208704
3204,3119096.4483576748
3205,152883.97529378757
3206,15109653.426168935
3207,11234780.741035944
3208,9149629.723005055
3209,5979934.69742105
3210,507560926.8931648
3211,1691967.8506033877
3212,27410088.67587601
3213,34668188.495264664
3214,6869285.827658804
3215,1265484.6558415235
3216,3569696.7870100634
3217,347878523.01381314
3218,1560908.534153247
3219,350207.3175988269
3220,65296996.364866
3221,12347466.407108903
3222,147990.58643314676
3223,25324282.396957193
3224,225666.74711362884
3225,3769360.2425909294
3226,1066868.0829802537
3227,67879289.83071662
3228,178633068.9664379
3229,77897452.33142321
3230,24426624.41667726
3231,35353468.631879635
3232,9450049.625420086
3233,8034850.436359184
3234,1384225.8740861644
3235,2917928.343236555
3236,205484.7316839953
3237,28288871.398485914
3238,2465855.1374102966
3239,95108.29265014421
3240,370562163.32858074
3241,3870549.254764859
3242,4935924.690541158
3243,2362964.8758155843
3244,940335.2494769589
3245,2035813.3430624707
3246,26828266.91774323
3247,16162385.505306816
3248,71123401.16094638
3249,31855207.38924772
3250,323549778.48018074
3251,235516.33806178768
3252,8985329.622301888
3253,81471165.89685798
3254,721753.3100658891
3255,32861.79127960235
3256,31497811.75443439
3257,23927852.88437119
3258,10977857.23709052
3259,30322096.04673192
3260,819549.4387347442
3261,386593603.92807895
3262,10967871.1489916
3263,130570.75343533493
3264,332574.20002342435
3265,58232.91220401715
3266,100800.84803263376
3267,2273131.116077804
3268,99427.02997481807
3269,68742799.7005467
3270,71598618.76536748
3271,2384902.4597122576
3272,4957385.452339554
3273,1972072.4864542389
3274,362297035.6534037
3275,13745460.324008906
3276,167119.97380861602
3277,7889145.628929525
3278,57783261.21635873
3279,10793612.365722
3280,282022415.7682331
3281,133198.60491465186
3282,3635182.649682597
3283,344117611.3022839
3284,25612935.068079192
3285,39642024.58150024
3286,598206.3352618506
3287,3160926.326883526
3288,9234075.011231948
3289,39837186.60556306
3290,50723563.631687365
3291,7920149.73162595
3292,259061469.78289068
3293,43837888.114163786
3294,2719274.5566747105
3295,6152506.728958542
3296,3065891.1374901053
3297,3899710.5312009742
3298,43581682.70013481
3299,6428307.022553711
3300,28448424.161614522
3301,145879.96518409502
3302,1565911.934523633
3303,1015770.0585794429
3304,4884348.960746836
3305,52705251.81184916
3306,491252.43495439325
3307,29667721.097297534
3308,6335794.396457481
3309,82653.22386263414
3310,3302050.7521032263
3311,1477529.3429945107
3312,626467.0424652053
3313,38127973.2992584
3314,20274747.268494505
3315,71608775.76915894
3316,27500514.508403644
3317,771129.2495180251
3318,280193.4148621997
3319,3042364.477808926
3320,20598697.568757456
3321,3803571.872628302
3322,8179382.859515181
3323,51508464.02741533
3324,2862233.419865731
3325,71202171.07673547
3326,257229613.66112554
3327,76583093.57871483
3328,17104344.557843395
3329,6504741.118837497
3330,117394518.94763806
3331,639266.8882283018
3332,34369053.96915622
3333,221341334.8652656
3334,1011602.0315838635
3335,52263917.08582049
3336,10398130.98240092
3337,32890.167458199925
3338,17753290.50197258
3339,649684.2858289129
3340,72044549.90536213
3341,4900662.753458384
3342,69034205.94334008
3343,21055150.18295977
3344,604057.4538604475
3345,579099.3700290315
3346,22287581.862248827
3347,155796.11183052487
3348,12192735.9849619
3349,39120756.280110866
3350,138631832.32855102
3351,31269046.410996336
3352,397910.1964386936
3353,80098834.25207873
3354,731221.2135997168
3355,2646853.243552995
3356,21909309.384916626
3357,374100.2932880832
3358,12175852.897659821
3359,20448232.23559121
3360,17839377.20551927
3361,104237122.62001902
3362,7072209.691095436
3363,2612628.154544387
3364,13390622.51405101
3365,325961.90574013523
3366,64393009.58566516
3367,94044878.97669564
3368,1397131.7320416092
3369,21428920.063715097
3370,22757817.02702411
3371,34669038.75902256
3372,4051016.0472626993
3373,47382012.033691965
3374,5138031.703221182
3375,61959854.52569087
3376,24828362.978228536
3377,4981886.559832525
3378,7317174.188396319
3379,162767629.67847326
3380,30262765.219361708
3381,1047048.0554259197
3382,119801.96280530319
3383,1095929.6423061956
3384,66150757.27945393
3385,87957255.75603698
3386,266310.86635677743
3387,4389115.92357161
3388,60150234.81524669
3389,1116528658.9254715
3390,4172189.5257619713
3391,7234097.889872322
3392,11040353.034730108
3393,4839144.533155754
3394,74950786.03935209
3395,157955524.6253364
3396,1304042.8009268355
3397,188492.2149046187
3398,212494791.34028897
3399,86183991.94938956
3400,16066904.653476419
3401,2744072.2563576424
3402,341882.7162281626
3403,15261367.13690755
3404,10992626.85146173
3405,9888561.26897942
3406,214909837.71414503
3407,193233201.59665185
3408,21174766.656584337
3409,137218.06046384407
3410,43496485.38184151
3411,51194989.133646905
3412,12474233.628246998
3413,21314784.2858294
3414,607057.5996520324
3415,11141463.641811611
3416,13623964.120920544
3417,62843824.32998668
3418,33666522.6751565
3419,316613155.02340627
3420,729474.8532588558
3421,23118284.515964687
3422,1444340.0826333552
3423,422539950.1953602
3424,115227.68596451828
3425,1888505.359461244
3426,14329061.566913156
3427,23664358.02200255
3428,2180243.2289641304
3429,15097632.907352826
3430,403594444.23959064
3431,4557134.138742992
3432,1693626.325493767
3433,4663799.323624713
3434,8082770.886577155
3435,338693579.1218742
3436,124033410.83061643
3437,204363.4162409078
3438,10054766.882832408
3439,44653967.25386896
3440,54267487.28648494
3441,74973570.00503306
3442,960813.4891324523
3443,446417.5453910315
3444,194309.3359959597
3445,53382168.52929526
3446,170426.05139570075
3447,4179366.703416801
3448,26393432.998013534
3449,10115649.362477077
3450,43903759.98292827
3451,32179065.6894667
3452,28190741.21537427
3453,33472597.328587838
3454,28099160.659621026
3455,4972900.764543603
3456,105758354.73582755
3457,4262837.812951765
3458,19217547.235779274
3459,601660299.4015337
3460,20581553.50345068
3461,9043998.914009074
3462,12800471.849908665
3463,34932699.48274858
3464,786848.3833582059
3465,14962591.236930074
3466,23941211.656418722
3467,3791276.1705706664
3468,87848087.10945062
3469,1532305.1711758792
3470,118508.72877445736
3471,26721604.611144856
3472,409839.6525320778
3473,54923086.23678921
3474,56162904.37442
3475,218620126.3163408
3476,6593901.799628087
3477,20269897.76536039
3478,3948150.9775899416
3479,242699443.8789297
3480,3513566.7251260336
3481,2594073.037472132
3482,1558095.319112279
3483,697085.4737269055
3484,5750193.288442837
3485,59141367.22609075
3486,94713663.43979971
3487,90988916.20752758
3488,53307931.97133557
3489,5864955.884677824
3490,37183128.79587185
3491,19751524.49192145
3492,2737355.998846757
3493,12314236.772932183
3494,330848.6108936896
3495,80424256.40524971
3496,3418277.4821911966
3497,36222943.69964501
3498,4686633.192598994
3499,22105060.096575756
3500,122876.70746100134
3501,66090417.67666525
3502,36919671.097798325
3503,26668296.558409356
3504,58526621.420054786
3505,1679603.2827523588
3506,82997870.03132686
3507,302677584.32253534
3508,12570962.610569881
3509,14179154.295248182
3510,14704132.243928904
3511,10501469.114690136
3512,147821481.42778036
3513,3425763.7908728174
3514,11822669.943621198
3515,1500461.4011396433
3516,19233284.981748275
3517,466442183.0507167
3518,29173547.362176847
3519,1417444.5026267103
3520,540925.8171957507
3521,103907.26103807229
3522,15568220.333150083
3523,9461302.185997672
3524,42774184.385571614
3525,89050978.86624661
3526,12015327.147669895
3527,12628128.379038857
3528,2922728.9096843046
3529,414609497.82423335
3530,23112337.51894332
3531,43328935.029514134
3532,41598839.59466474
3533,25979050.919526685
3534,3299793.2177032214
3535,125621948.0879324
3536,4190091.4917350593
3537,77654592.52277122
3538,67554089.86869495
3539,37952285.54705858
3540,534561.2699094306
3541,20412474.559071396
3542,19134348.481899902
3543,230069.03778937488
3544,45575366.247106545
3545,555099.1351054636
3546,1183306.1819818297
3547,59692597.07235337
3548,324350397.1694728
3549,3044637.931090107
3550,201768105.61615
3551,97372188.04762878
3552,89891304.19152717
3553,10255507.05759435
3554,141019265.96577212
3555,211806069.6153856
3556,31659404.252979666
3557,18858408.37010067
3558,227520834.56749773
3559,23113672.39954358
3560,420911.3918210661
3561,68463181.21415684
3562,8826578.025584593
3563,15091925.339549642
3564,283825.09875217854
3565,5997948.297778817
3566,63659542.719390966
3567,10425495.204003135
3568,3696196.5639147228
3569,74192663.54475793
3570,475225.8678844057
3571,34258316.31336722
3572,136669049.87034103
3573,10170231.418455517
3574,17312631.758432474
3575,2954515.318987652
3576,18266565.65258505
3577,16042001.20733894
3578,22672443.243899163
3579,25675899.503693435
3580,20555670.712812245
3581,1966162.4045512388
3582,78409596.25828607
3583,111732.9840936982
3584,15311862.554791715
3585,43398525.48632461
3586,26872234.594182357
3587,3279628.452173445
3588,816895.8454412597
3589,14119895.320507852
3590,350012.65862423833
3591,460452633.1891836
3592,254235.43190154227
3593,148080.21286004654
3594,972105.0960291465
3595,15502000.22186964
3596,16568896.80135229
3597,1283154.3285698597
3598,35458401.78815476
3599,8855408.287652493
3600,1926702.0993712284
3601,91837.5224546009
3602,335178.01561733556
3603,6431513.0715531185
3604,3495284.587747797
3605,74431693.74588022
3606,289029.0135131499
3607,40989986.96672576
3608,115002880.2152343
3609,394861.4339326886
3610,29504519.600644734
3611,133860.27565864343
3612,3468830.645374098
3613,2459523.915691591
3614,127522362.7687962
3615,29446964.41668064
3616,7527381.261047989
3617,7059523.09833142
3618,87138519.78936772
3619,46944.24621767779
3620,143511509.93315682
3621,173358230.82267547
3622,118224109.40942885
3623,49147504.7041094
3624,139109.14021236642
3625,699337.4909373582
3626,23924528.692485165
3627,40140894.90598665
3628,262787024.6951968
3629,3729830.3445243277
3630,95203.22183581843
3631,63243068.6240389
3632,6215458.508273232
3633,44063485.82111323
3634,1088306.1205495673
3635,551927.1079080699
3636,41912090.45259715
3637,780730.356411376
3638,18555026.888026357
3639,97003505.3314085
3640,230353588.106998
3641,2098932.8036682485
3642,511906.9777077089
3643,5591930.859307691
3644,9064060.194301827
3645,9637877.687540878
3646,5590821.758181218
3647,16929101.078324925
3648,3491293.431513489
3649,13166016.243014243
3650,6700670.985346579
3651,616282211.7285255
3652,9589860.987183543
3653,199430523.7093327
3654,4076765.134043335
3655,13332617.764361326
3656,4701695.24994866
3657,85420.08916350224
3658,2028122.397766439
3659,69165899.97738041
3660,175767068.07931426
3661,3043941.443725138
3662,31485605.572921354
3663,379959551.0837855
3664,955750.1916116526
3665,560674.3518052555
3666,10024608.352282032
3667,159942112.50317952
3668,26554680.775850873
3669,1376855.9102331041
3670,48410526.58965029
3671,27337249.67695399
3672,7784091.220473101
3673,147235891.03989375
3674,4537724.1269380525
3675,308968031.00604206
3676,105627256.64212447
3677,6047137.2038399065
3678,7232176.50318562
3679,9944003.838206477
3680,2294703.7658111746
3681,1196903.4698358548
3682,130564802.43381754
3683,4506621.020768765
3684,56224482.10834375
3685,84814980.68920101
3686,1768322.5973561013
3687,106990566.4676369
3688,1347724.797288488
3689,467764.91472149506
3690,61102621.884917535
3691,1478586.9109738327
3692,57192.02691411315
3693,101573565.04443231
3694,153402549.0108708
3695,51362794.59741452
3696,26997111.708341666
3697,22431769.605562214
3698,32911964.606224217
3699,6266009.595913271
3700,2962010.663717691
3701,28334963.93001633
3702,42437.25157236987
3703,69361209.80217753
3704,35134231.81639595
3705,5838529.892491679
3706,71405047.75990273
3707,496117.29278911446
3708,2235874.937534938
3709,218898658.16596758
3710,6032834.572182647
3711,3456786.9982009064
3712,38930366.89707704
3713,6454144.888306194
3714,85991.99181934117
3715,16445792.350323942
3716,2183548.72121436
3717,90168.35404629538
3718,6029365.915700214
3719,35939705.04062833
3720,9267528.756129041
3721,150028.7607429838
3722,41553875.9073981
3723,357901.9030501934
3724,8023122.491415346
3725,25481095.211299337
3726,12210181.802181555
3727,41968113.21970437
3728,141407966.61407822
3729,12720081.603492742
3730,112268576.73033231
3731,95634183.25145848
3732,308019.34352350666
3733,247783676.86739638
3734,279463869.7932372
3735,25082974.38057928
3736,9515013.5721142
3737,4733532.206239155
3738,558241.5711518849
3739,5199291.951271049
3740,2010802.3965993067
3741,6013475.41398948
3742,78966109.76802345
3743,9865201.847423045
3744,136095711.8729482
3745,24041455.58304279
3746,197120693.88441595
3747,101133.06037514693
3748,2097609.893674294
3749,8403452.228014814
3750,47651.055743646335
3751,8624370.224437527
3752,1423975.9009154185
3753,7889534.465328642
3754,21363713.39803163
3755,35993212.33346399
3756,2139087.5454388303
3757,334893435.94367266
3758,109503842.38530998
3759,4734745.337286977
3760,112562032.22427689
3761,32044334.520963177
3762,330105424.2552162
3763,12288368.32514975
3764,32223454.203222785
3765,7130837.477311091
3766,885085.0997331903
3767,3081340.932448492
3768,5861425.041973394
3769,844316.273211438
3770,3820942.5972012216
3771,38366420.8908271
3772,12987772.60042975
3773,8070589.39210526
3774,12016083.222542426
3775,120999382.07202101
3776,68038785.19339234
3777,1493793.8165742217
3778,157683.97962144416
3779,12562562.246203095
3780,209741.21407750007
3781,8653145.94777656
3782,402420.5972278543
3783,18502260.942602824
3784,7615662.537184608
3785,424795182.42198205
3786,12115513.502559511
3787,175712621.62129077
3788,386677163.2982906
3789,5621844.012522083
3790,334592.6021669512
3791,10414204.755223567
3792,61715.75464662425
3793,2184700.648147434
3794,2454181.5609973827
3795,166112319.1258697
3796,4085337.8888764046
3797,5270255.624076701
3798,21972828.221439544
3799,4193997.5874669664
3800,172982.8010545438
3801,82038025.7901935
3802,537173.4885270995
3803,3974168.9434021935
3804,177695.0542036997
3805,16233.03997829838
3806,64087667.363285325
3807,932967.8130290569
3808,594138.8087922351
3809,26875132.62100493
3810,1844226.2111265021
3811,13440331.960557675
3812,1603747.0732682596
3813,97239.38188882111
3814,2337542.1801042063
3815,35583520.29992799
3816,137771828.62780133
3817,54853393.268657684
3818,64455004.2260033
3819,4437328.162059324
3820,71755383.0698189
3821,31120470.286447182
3822,5960309.790993751
3823,5231594.970067848
3824,1629870.4111158284
3825,5259134.667065399
3826,58505678.68885347
3827,28907333.454501517
3828,3590530.88792588
3829,14968.38012164536
3830,18615146.975235455
3831,777097.7491132705
3832,158106806.66887587
3833,21591563.65347584
3834,4074111.654241734
3835,3222284.5782240303
3836,1687269.1896385893
3837,36037702.259079
3838,1963854.6745995015
3839,662526.8176923175
3840,21220717.66261851
3841,4771979.500695223
3842,1958721.4961048856
3843,23836960.087174963
3844,669066.9750784319
3845,72245.69175567677
3846,240477.98196962045
3847,362274.5147136807
3848,576393.7571371759
3849,57066317.16179598
3850,6579993.184920588
3851,36592485.98821022
3852,1106728.3352674947
3853,139093616.3395764
3854,125871.32356027297
3855,338266.7933383969
3856,15161522.934610177
3857,212923379.0191023
3858,89549.05365762806
3859,12031873.044286989
3860,22688822.254982598
3861,17114609.660234023
3862,10000172.7533947
3863,67911744.81360245
3864,30892656.848220825
3865,86090298.00785404
3866,1473475.4108074056
3867,52120627.099366136
3868,3302421.749113033
3869,54698740.48288495
3870,76745693.2188706
3871,216911195.33888876
3872,17502801.968603875
3873,24129500.011730414
3874,481519.51819257525
3875,47473272.2794037
3876,31555.352572176977
3877,19213515.09313535
3878,129364683.64023827
3879,330538587.92827666
3880,4568346.513585407
3881,30132.52031873795
3882,3074698.8998972373
3883,864969.8219346742
3884,131875250.24626909
3885,1706726.9791833977
3886,28686235.329720553
3887,9659984.471778236
3888,3542650.7190993507
3889,364054.6218892519
3890,161275563.99713203
3891,2564733.0776643213
3892,1555980.6487166905
3893,450054958.75067717
3894,42563744.11640042
3895,14158936.050923765
3896,44566302.64886891
3897,4679135.505939373
3898,28011653.40536155
3899,313326109.8087841
3900,3279631.553499417
3901,1739001.1617401678
3902,104884.29035296771
3903,1753390.9770918058
3904,12129388.355308492
3905,7160493.496279187
3906,68480887.6223075
3907,2933785.7361960434
3908,2574356.95786625
3909,1093068.243452937
3910,16917453.368013076
3911,2113435.9141371367
3912,2907889.962149324
3913,84732124.4087455
3914,21904976.839174718
3915,275596893.6039593
3916,129135.17326106945
3917,6038676.694969074
3918,969363.4182487207
3919,55029992.995016485
3920,16012679.14956976
3921,112801.9710820784
3922,5567821.722993574
3923,33230339.200367775
3924,15524362.68980381
3925,180527827.14277405
3926,1789699.1697523182
3927,66054964.80550188
3928,82183416.93291406
3929,35229166.88150889
3930,368714.7333233469
3931,3950543.4522050023
3932,6718198.327170848
3933,19229509.162174594
3934,36313304.678713344
3935,51737.121583315515
3936,50555.016195592965
3937,107188343.19223796
3938,3078484.226538088
3939,42431975.113293014
3940,1621671.9172341772
3941,16551580.68859793
3942,300093722.0305615
3943,652629770.2118504
3944,9521485.848423269
3945,31848261.544129428
3946,1088937.953587018
3947,62957285.64945341
3948,2190384.9407703383
3949,412987.7035399864
3950,1178867.855576597
3951,6456728.581686226
3952,78223160.37917659
3953,54812687.97850105
3954,411238193.2800781
3955,5602783.929594471
3956,62046882.865527295
3957,12237445.736542232
3958,485142.6682994459
3959,3354836.1562085687
3960,1980652.6489825842
3961,32178675.911557294
3962,895525.547677725
3963,24945184.630020745
3964,941153564.6653471
3965,58936737.75206398
3966,27454305.864370737
3967,324660621.5973867
3968,28359784.030598287
3969,5226358.128483371
3970,19922702.496161338
3971,10072135.836911092
3972,842973.670706306
3973,35557757.14735578
3974,99340.43702458835
3975,124933574.00993125
3976,73091012.68270455
3977,63069448.29963061
3978,178067162.7717265
3979,4685764.448059882
3980,363986.0344952606
3981,623746.5622583866
3982,8895517.636175735
3983,8399441.690821625
3984,26176901.85350481
3985,1317321.439454165
3986,783331573.7937465
3987,24431138.096364986
3988,4546382.958942444
3989,27723168.1902331
3990,31511804.614567436
3991,230306.0128271212
3992,100358.39930619721
3993,3088439.4597168607
3994,50711840.946982905
3995,43449759.52548402
3996,93795716.39760652
3997,10150230.224621689
3998,158956144.55889565
3999,9309439.156717828
4000,38265933.02477786
4001,1565615.7055943187
4002,368255119.6649142
4003,117736.71054116802
4004,47707151.91419787
4005,180988.08816479045
4006,27507571.535961945
4007,1041487.2512475551
4008,2273966.970022531
4009,4664397.0887607215
4010,146944.80477041146
4011,6520872.046763998
4012,150036218.81979942
4013,75685169.21526912
4014,119488.48266199476
4015,62695165.58900522
4016,4844753.1047287
4017,5242296.478054779
4018,41183442.61056971
4019,137426722.61770862
4020,2577260.3201361448
4021,94130857.19485377
4022,8990092.862682287
4023,158222830.80924216
4024,32759659.917884063
4025,131199.66862840726
4026,68180671.83670081
4027,57633751.068799585
4028,1266559.6502175531
4029,56411.76484703894
4030,18934856.345974
4031,104726249.66068394
4032,76692.23007876269
4033,9329.794219364292
4034,507725.9700088536
4035,62215591.56451899
4036,636593.5986446084
4037,13152528.627189672
4038,3460120.645810872
4039,9907840.792584294
4040,6399001.143652348
4041,15743.959140057375
4042,43666388.884114645
4043,6483952.082681171
4044,71167079.3274758
4045,9595719.023927858
4046,4942598.628522208
4047,612879777.4039336
4048,12438423.57316273
4049,28016.18581294905
4050,311459.4836941162
4051,480372689.17094356
4052,5176533.126518666
4053,1655657.816932377
4054,924738.2909626397
4055,2190262.932196823
4056,2226302.723204735
4057,3266.495300217441
4058,3671571.847202184
4059,2421930.8256844934
4060,50238029.24820498
4061,96661411.74055736
4062,31780104.40310424
4063,7082706.939338566
4064,465800064.62607515
4065,63651565.54189316
4066,4508689.466164422
4067,30529075.164795138
4068,2687691.556773287
4069,19931195.991097704
4070,16137995.808061413
4071,2269974.5280524115
4072,7709874.739410604
4073,167528361.4720262
4074,13874.472286204584
4075,13323212.81945341
4076,52063231.96711666
4077,86933225.42480084
4078,1083695.2088923848
4079,71218852.31790265
4080,3021441.7623987435
4081,1307572.3130240426
4082,129303558.37241176
4083,20648772.978228122
4084,85297.91515222211
4085,8769773.269057391
4086,100487100.01103099
4087,6750751.267960474
4088,31988803.74281484
4089,12989994.616418472
4090,1491194.5217887359
4091,42417230.175766654
4092,41416920.834204555
4093,31684453.724389452
4094,2993364.0476441286
4095,106392510.57083626
4096,14221934.563596282
4097,65898408.74362944
4098,2376533.147079817
4099,5391716.587462379
4100,16960594.951464254
4101,31934165.277778205
4102,3293055.14171662
4103,27165259.33259341
4104,2552726.4639109783
4105,799855.3112140594
4106,2944791.6384319365
4107,164436.44922875316
4108,8753462.644587096
4109,261145.6344792844
4110,15855709.393338222
4111,4610210.271759701
4112,10958835.3130872
4113,975224.4020735335
4114,75863918.23044865
4115,2187831.8153715697
4116,18419453.966386043
4117,2434675.232513702
4118,20771004.599636804
4119,23055866.33126631
4120,1455510.9845180744
4121,4623464.156813233
4122,98056295.35745347
4123,3512785.95385691
4124,48571590.477984644
4125,14859075.894456781
4126,4186841.282142668
4127,6077466.798846335
4128,24450715.033329695
4129,2102886.560207472
4130,3219315.5659719384
4131,91391414.717539
4132,61641529.67389229
4133,16753739.155734407
4134,6415525.436291031
4135,13707019.05363137
4136,360532947.89909923
4137,2383012.230276593
4138,29751047.103330012
4139,8204551.241950323
4140,598279.975826179
4141,3182357.2317252913
4142,24059970.421348993
4143,57868664.89197873
4144,3475230.939442546
4145,4010332.2889999053
4146,2772725.5252820523
4147,124441.55687427784
4148,8744898.294520978
4149,7128092.493580937
4150,647090.9398201985
4151,327257.42482313025
4152,31795160.48051007
4153,2727021.5301238527
4154,874522.4456062922
4155,16748987.353655621
4156,1042817.9583796845
4157,1551114.1051383608
4158,9586903.500726687
4159,51275898.88181802
4160,207176647.99447176
4161,5085963.284389566
4162,17137207.926994894
4163,156066099.8486534
4164,1329230.3564544395
4165,2293196.436547311
4166,673171.3473621936
4167,33041739.088758383
4168,1337652.9438190348
4169,402886.24101086886
4170,4777839.148592265
4171,42198338.77793974
4172,74943678.06538287
4173,1974690.6558024252
4174,1665193.8408905226
4175,1524385.147307364
4176,8717785.676889602
4177,52489.03631533649
4178,387973785.355395
4179,559279.8759644547
4180,62413885.931049
4181,29088256.642005857
4182,6340761.756673667
4183,81099791.69477555
4184,14603703.07672251
4185,4699458.578608866
4186,7041238.884709639
4187,10050172.31708961
4188,9443971.387061696
4189,196345.5942128747
4190,59060.39589428022
4191,128266.08448894125
4192,34800.19695697936
4193,165324132.62275702
4194,75505467.44687031
4195,4170468.2110256557
4196,2906372.4918698757
4197,10258663.581631344
4198,254678.15450660445
4199,5311849.9970097495
4200,66142199.134408094
4201,44372362.97133889
4202,76757054.68697312
4203,5647272.020386335
4204,38600513.83251218
4205,1935389.124459082
4206,7010975.292848607
4207,360455880.2266605
4208,484506971.17556393
4209,2727885.095392092
4210,80036584.19751371
4211,36949246.88472202
4212,262193628.83245093
4213,1053376.6029297672
4214,17580486.401720736
4215,1090032.322756094
4216,2351384.2901953193
4217,190571.473273272
4218,54853864.83810669
4219,10329618.69765126
4220,7369879.590480166
4221,66189.06452699222
4222,175436.38794587215
4223,54376389.27566194
4224,1659970.4238928345
4225,29492514.523579385
4226,14648897.441877387
4227,20671751.81211461
4228,29469.755182886605
4229,71750416.45118204
4230,13616006.00003824
4231,2778208.189974162
4232,1725727.9456137903
4233,85316813.3870755
4234,8878187.60594065
4235,965504.3011492101
4236,528965.0675333767
4237,468622.407054055
4238,33608013.65776237
4239,178680022.2796562
4240,284351151.1346309
4241,193977385.28311124
4242,20687146.09173241
4243,2479600.1669446873
4244,28797234.551517196
4245,1339218.4756993495
4246,832565.5908496439
4247,32248326.298872914
4248,4490605.106066028
4249,21295831.04740302
4250,23464685.204671953
4251,31056.97069313307
4252,113328144.75901301
4253,64356561.80160777
4254,40708816.07611995
4255,36392816.47473481
4256,254889699.80974433
4257,93507226.16514577
4258,18664120.163481716
4259,515502.39265224844
